dataset,method,classifier,rep,penalty_margin,penalty_d
haberman,l1_logistic,rf,0,0.1497139965684382,-0.0420063040809577
haberman,l1_logistic,rf,1,0.1615863281105758,-0.0444777297713799
haberman,l1_logistic,rf,2,0.1227860348639319,-0.084922051677954
haberman,l1_logistic,rf,3,0.1327269553097774,-0.062746962453091
haberman,l1_logistic,rf,4,0.1201154196124811,-0.0487292183303427
haberman,l1_logistic,rf,5,0.1352897083525309,-0.0322951638711592
haberman,l1_logistic,rf,6,0.1425659517363083,-0.0215935654946743
haberman,l1_logistic,rf,7,0.1439606437706655,-0.0521434635203673
haberman,l1_logistic,rf,8,0.1781725340151659,-0.0385235348113469
haberman,l1_logistic,rf,9,0.1448670910276652,-1.2042445432625117e-05
haberman,l1_logistic,rf,10,0.1306356798366378,-0.084051970418658
haberman,l1_logistic,rf,11,0.1143884431348313,-0.0676572127018075
haberman,l1_logistic,rf,12,0.1466118118851746,-0.0616853957583492
haberman,l1_logistic,rf,13,0.1656455605716604,-0.0643947048819167
haberman,l1_logistic,rf,14,0.151641393834699,-0.032704353520429
haberman,l1_logistic,rf,15,0.156592479496095,-0.0146589156682921
haberman,l1_logistic,rf,16,0.1348176465445644,-0.0399879114627737
haberman,l1_logistic,rf,17,0.1320493514130735,-0.0523551071609168
haberman,l1_logistic,rf,18,0.109817863387548,-0.0920672417393539
haberman,l1_logistic,rf,19,0.1437894431748045,-0.0477350685482574
haberman,l1_logistic,rf,20,0.2122683769775937,-0.0597589638532507
haberman,l1_logistic,rf,21,0.1595272979318089,-0.0574754211417309
haberman,l1_logistic,rf,22,0.1681361669214846,-0.1047416936013507
haberman,l1_logistic,rf,23,0.1797174060623631,-0.0518863750702885
haberman,l1_logistic,rf,24,0.1450137071859229,-0.0215739414973882
haberman,l1_logistic,rf,25,0.1455359339803676,-0.0345473616588918
haberman,l1_logistic,rf,26,0.1726472152353066,-0.0236496185786824
haberman,l1_logistic,rf,27,0.1769533462096183,-0.0901597231205917
haberman,l1_logistic,rf,28,0.1633357831876083,-0.0420221398611123
haberman,l1_logistic,rf,29,0.136616427371899,-0.0327380848159472
haberman,l1_logistic,logistic,0,-0.0393825211072942,-0.0010044747687043
haberman,l1_logistic,logistic,1,-0.0067960455461185,-0.0004712174951466
haberman,l1_logistic,logistic,2,-0.0103170223991768,-1.209687775702295e-05
haberman,l1_logistic,logistic,3,-0.0319384653159761,0.0003504149699483
haberman,l1_logistic,logistic,4,-0.0219430391652188,-0.0003161047326419
haberman,l1_logistic,logistic,5,0.0020989638262004,0.0003968693565711
haberman,l1_logistic,logistic,6,-0.0073293818148728,0.000121721343568
haberman,l1_logistic,logistic,7,-0.0027086542426497,0.0003548311179696
haberman,l1_logistic,logistic,8,0.0027594847477069,-4.841090669296944e-05
haberman,l1_logistic,logistic,9,-0.0072009425794629,0.0001564455613938
haberman,l1_logistic,logistic,10,0.0087034564557633,0.0012242618891785
haberman,l1_logistic,logistic,11,-0.0258230511875799,-3.598979832208915e-05
haberman,l1_logistic,logistic,12,-0.0099570307747327,0.000283832023314
haberman,l1_logistic,logistic,13,-0.0241514311388549,-1.4839297584223754e-05
haberman,l1_logistic,logistic,14,-0.0320677516280958,-0.0006260011747343
haberman,l1_logistic,logistic,15,-0.037009006100058,0.0002731361870946
haberman,l1_logistic,logistic,16,-0.0060757343542909,-2.6367175498920314e-05
haberman,l1_logistic,logistic,17,0.0048222018304691,-0.0001625118804391
haberman,l1_logistic,logistic,18,-0.0065364316413807,0.0002665350321988
haberman,l1_logistic,logistic,19,-0.0298988595503473,7.687340296821943e-05
haberman,l1_logistic,logistic,20,-0.0116101230120499,0.0004245646948106
haberman,l1_logistic,logistic,21,-0.0300736105978826,0.0005423842913173
haberman,l1_logistic,logistic,22,0.0096714183730048,0.0005454415563581
haberman,l1_logistic,logistic,23,0.0083492125420917,0.0004447497017386
haberman,l1_logistic,logistic,24,0.0002380568846193,-0.0005152497704818
haberman,l1_logistic,logistic,25,-0.0214960471727871,0.0002131900019529
haberman,l1_logistic,logistic,26,-0.0304436483301882,0.000325384873801
haberman,l1_logistic,logistic,27,-0.0121680122755259,0.0002605886666384
haberman,l1_logistic,logistic,28,-0.0148281872811787,-0.0007004863746069
haberman,l1_logistic,logistic,29,-0.0200734001319818,0.0003270775751773
hepatitis,mutual_info,rf,0,0.0035431744996946,0.0065948125514578
hepatitis,mutual_info,rf,1,0.0268971871515007,0.009204125622348
hepatitis,mutual_info,rf,2,0.0596244750118786,0.0074697153176755
hepatitis,mutual_info,rf,3,0.0455004861607761,0.0395430334074585
hepatitis,mutual_info,rf,4,0.0179627677438334,0.0252545157609211
hepatitis,mutual_info,rf,5,0.0308836716960504,-0.0061428006790273
hepatitis,mutual_info,rf,6,0.0339430511445069,0.0365732913849193
hepatitis,mutual_info,rf,7,0.0396785247913393,0.0254083512008781
hepatitis,mutual_info,rf,8,0.0446761050893159,0.0155762224657434
hepatitis,mutual_info,rf,9,0.0469393516922828,0.0138841885407028
hepatitis,mutual_info,rf,10,0.0222750184881796,0.0121765862214768
hepatitis,mutual_info,rf,11,0.0478186598653665,0.0251939773967993
hepatitis,mutual_info,rf,12,0.0385087789388045,0.0250495847634449
hepatitis,mutual_info,rf,13,0.0300388317739781,0.0339637986125449
hepatitis,mutual_info,rf,14,0.0431296392472636,0.015353153436674
hepatitis,mutual_info,rf,15,0.0669369443126194,0.0038503775193491
hepatitis,mutual_info,rf,16,0.0823839942371932,0.0147923842897394
hepatitis,mutual_info,rf,17,0.0149850563693332,0.0418428308976195
hepatitis,mutual_info,rf,18,0.0213191089463594,0.0106448245068792
hepatitis,mutual_info,rf,19,0.0199634547635021,0.0085737809136968
hepatitis,mutual_info,rf,20,0.0560956050635802,0.0087577362090239
hepatitis,mutual_info,rf,21,0.0697917037422776,0.0180987564241035
hepatitis,mutual_info,rf,22,0.0461904263820946,0.0127059406074669
hepatitis,mutual_info,rf,23,0.041439510084258,0.019118664688966
hepatitis,mutual_info,rf,24,0.0393627191600817,0.0230538297236671
hepatitis,mutual_info,rf,25,0.0840042356976708,0.033097211667415
hepatitis,mutual_info,rf,26,0.0550411105577241,0.0236938283616255
hepatitis,mutual_info,rf,27,0.0514625236955956,0.0199869816339701
hepatitis,mutual_info,rf,28,0.0332574421771601,0.0311441161708868
hepatitis,mutual_info,rf,29,0.0276839706647403,0.0048409858548077
hepatitis,mutual_info,logistic,0,-0.0100131439863493,0.007046769081334
hepatitis,mutual_info,logistic,1,0.0007843173420983,0.0020835184416596
hepatitis,mutual_info,logistic,2,-0.0066027870987768,-0.0026973149450519
hepatitis,mutual_info,logistic,3,-0.0463128186903433,-0.0057397015322058
hepatitis,mutual_info,logistic,4,-0.0175825592915308,0.0019864589658853
hepatitis,mutual_info,logistic,5,-0.0294949433883343,-0.0010967738446455
hepatitis,mutual_info,logistic,6,-0.0088410586007166,0.0126155323752831
hepatitis,mutual_info,logistic,7,-0.0555022720923525,-0.0077594431800342
hepatitis,mutual_info,logistic,8,-0.0219982122429472,0.0118245731225041
hepatitis,mutual_info,logistic,9,0.0004005321762159,0.007025981602899
hepatitis,mutual_info,logistic,10,-0.000239359343538,0.0098064252021852
hepatitis,mutual_info,logistic,11,-0.0250042198706822,0.0060350995314607
hepatitis,mutual_info,logistic,12,0.0140553066350011,-0.0097468558728713
hepatitis,mutual_info,logistic,13,-0.0529358333720728,-0.0059771261278721
hepatitis,mutual_info,logistic,14,-0.0265428135035911,0.002027701998562
hepatitis,mutual_info,logistic,15,-0.0069473106005048,-0.0056349500472937
hepatitis,mutual_info,logistic,16,-0.0048122962718514,0.0091477824476876
hepatitis,mutual_info,logistic,17,-0.0177275165124838,0.0124040437919233
hepatitis,mutual_info,logistic,18,-0.01373530216849,0.0053195145500716
hepatitis,mutual_info,logistic,19,-0.0080248038547045,-0.0003780448888657
hepatitis,mutual_info,logistic,20,-0.0203896938664062,-0.0126304459485169
hepatitis,mutual_info,logistic,21,-0.0527341312543838,-0.0032108090233665
hepatitis,mutual_info,logistic,22,-0.0517355502114624,0.0170593539099386
hepatitis,mutual_info,logistic,23,0.0028508459521657,0.0052724766594353
hepatitis,mutual_info,logistic,24,-0.0382404942384235,0.0096365343714924
hepatitis,mutual_info,logistic,25,-0.0136673551967164,0.0169357601289679
hepatitis,mutual_info,logistic,26,-0.0421091495676266,-0.004782403388728
hepatitis,mutual_info,logistic,27,-0.0214497429785202,0.003705294326463
hepatitis,mutual_info,logistic,28,-0.0086850256802376,-0.0045005579107457
hepatitis,mutual_info,logistic,29,-0.0244946627438275,0.0114413676942303
hepatitis,rf_importance,rf,0,0.0355516262280653,0.0181576318305889
hepatitis,rf_importance,rf,1,0.0262516810293199,-0.0015387324722667
hepatitis,rf_importance,rf,2,0.0441197429754735,0.0083415047436475
hepatitis,rf_importance,rf,3,0.0257295645325674,0.0080913707601349
hepatitis,rf_importance,rf,4,0.0266947085546308,0.0116225390160101
hepatitis,rf_importance,rf,5,0.0444437780332403,0.0256362309701062
hepatitis,rf_importance,rf,6,0.040130535135753,0.0136472016167185
hepatitis,rf_importance,rf,7,0.0314885971395108,0.0132054876501116
hepatitis,rf_importance,rf,8,0.0349135326507566,0.0267600472523254
hepatitis,rf_importance,rf,9,0.0334768080212567,0.0154495292228423
hepatitis,rf_importance,rf,10,0.0534814957831645,0.0211021893453722
hepatitis,rf_importance,rf,11,0.0295348463217892,0.0031501440633169
hepatitis,rf_importance,rf,12,0.0362591719164698,0.0306068823513337
hepatitis,rf_importance,rf,13,0.0440238935323536,0.0183830639667939
hepatitis,rf_importance,rf,14,0.0293032160574616,0.0102402718778187
hepatitis,rf_importance,rf,15,0.0464273628570196,0.0261179126851337
hepatitis,rf_importance,rf,16,0.0292350082497657,0.0276160278675584
hepatitis,rf_importance,rf,17,0.051271877823854,0.0192710936346764
hepatitis,rf_importance,rf,18,0.0443251985158974,0.025108915984008
hepatitis,rf_importance,rf,19,0.0416060096824197,0.011405131948818
hepatitis,rf_importance,rf,20,0.0290426186779915,0.0021646490376732
hepatitis,rf_importance,rf,21,0.0392491875806903,0.0138478056402653
hepatitis,rf_importance,rf,22,0.0581561024457888,0.0189043711171275
hepatitis,rf_importance,rf,23,0.0224636341088228,0.0102388259953246
hepatitis,rf_importance,rf,24,0.0548967879225381,0.0354741985919963
hepatitis,rf_importance,rf,25,0.037825482863192,0.0247146749118127
hepatitis,rf_importance,rf,26,0.0580939998245055,0.0495958963086172
hepatitis,rf_importance,rf,27,0.066742499033861,0.0150245253258488
hepatitis,rf_importance,rf,28,0.053306402338143,0.00517084381787
hepatitis,rf_importance,rf,29,0.0402457698690285,0.0239105366947611
hepatitis,rf_importance,logistic,0,-0.0251094606577661,0.0054902178058221
hepatitis,rf_importance,logistic,1,-0.0368446173971993,0.0015652457925745
hepatitis,rf_importance,logistic,2,-0.0055128757558103,0.0084898086320359
hepatitis,rf_importance,logistic,3,-0.0329706396005078,0.0024076949210262
hepatitis,rf_importance,logistic,4,-0.0149548667570232,0.0169451277954796
hepatitis,rf_importance,logistic,5,-0.0321654019402185,0.0047817396540596
hepatitis,rf_importance,logistic,6,-0.0324647283673963,-0.0052058380812924
hepatitis,rf_importance,logistic,7,-0.0306878222284022,0.0007653330135504
hepatitis,rf_importance,logistic,8,-0.0251786659806131,0.0103589650668271
hepatitis,rf_importance,logistic,9,-0.0346224518925942,-0.003230427495118
hepatitis,rf_importance,logistic,10,-0.036276321117423,0.0057799876246503
hepatitis,rf_importance,logistic,11,-0.0120176055978726,0.010547576809187
hepatitis,rf_importance,logistic,12,-0.0236698361427854,-0.0073782036612049
hepatitis,rf_importance,logistic,13,-0.0064451593140811,0.0043221012600741
hepatitis,rf_importance,logistic,14,-0.0126090986628714,0.0052934606109635
hepatitis,rf_importance,logistic,15,-0.021070008139494,0.0015502539004939
hepatitis,rf_importance,logistic,16,-0.0125086129114678,0.003184644401165
hepatitis,rf_importance,logistic,17,-0.0315100548907093,0.0129086001927811
hepatitis,rf_importance,logistic,18,-0.0397368785385332,0.0022355419788859
hepatitis,rf_importance,logistic,19,-0.0354090752163147,0.002641931665064
hepatitis,rf_importance,logistic,20,-0.0379820690084045,0.0098580279516839
hepatitis,rf_importance,logistic,21,-0.0212368666607509,-0.0022096224088309
hepatitis,rf_importance,logistic,22,-0.0307415470289155,-0.0058150900028307
hepatitis,rf_importance,logistic,23,-0.0111540819093027,0.0204533512996562
hepatitis,rf_importance,logistic,24,-0.009055414032504,0.0150335325256407
hepatitis,rf_importance,logistic,25,-0.0250252422058263,-0.0022704290379667
hepatitis,rf_importance,logistic,26,-0.0191481566008687,0.0103712363462773
hepatitis,rf_importance,logistic,27,-0.0308634632246123,0.0046777645875198
hepatitis,rf_importance,logistic,28,-0.04284798940009,-0.0012659191732137
hepatitis,rf_importance,logistic,29,-0.0354937407199404,0.0114123550860257
hepatitis,l1_logistic,rf,0,0.0722479636073379,0.0480416576650462
hepatitis,l1_logistic,rf,1,0.048374509530015,0.0244384632418598
hepatitis,l1_logistic,rf,2,0.088399038221575,0.0647509234796076
hepatitis,l1_logistic,rf,3,0.0647511597793049,0.0184783915576558
hepatitis,l1_logistic,rf,4,0.0487918003805794,0.0199223195279646
hepatitis,l1_logistic,rf,5,0.074289742638101,0.0448865040382266
hepatitis,l1_logistic,rf,6,0.0691565316422698,0.0380130335937981
hepatitis,l1_logistic,rf,7,0.0484587478053859,0.0507254569152932
hepatitis,l1_logistic,rf,8,0.0548169432394426,0.0340667168338926
hepatitis,l1_logistic,rf,9,0.0823016078489734,0.0314567349730995
hepatitis,l1_logistic,rf,10,0.0767968721851874,0.0549515487983579
hepatitis,l1_logistic,rf,11,0.0485758861082746,0.0523182689274012
hepatitis,l1_logistic,rf,12,0.0450171272999013,0.0318463982990366
hepatitis,l1_logistic,rf,13,0.0611460664520609,0.0352448897242324
hepatitis,l1_logistic,rf,14,0.0856311067090233,0.0481490747898765
hepatitis,l1_logistic,rf,15,0.0538524877753934,0.0162673371471893
hepatitis,l1_logistic,rf,16,0.087404203834565,0.0733860123951856
hepatitis,l1_logistic,rf,17,0.0499960649786917,0.0359054626664769
hepatitis,l1_logistic,rf,18,0.0484162320373721,0.0287093805995864
hepatitis,l1_logistic,rf,19,0.0539536410146355,0.0344803514634381
hepatitis,l1_logistic,rf,20,0.0306306184321712,0.0222767044635286
hepatitis,l1_logistic,rf,21,0.0553970125774141,0.0503895788673552
hepatitis,l1_logistic,rf,22,0.0749536891558489,0.0491015011976586
hepatitis,l1_logistic,rf,23,0.0693120629706847,0.0505327061848763
hepatitis,l1_logistic,rf,24,0.0609719768179514,0.0231042654493556
hepatitis,l1_logistic,rf,25,0.0645379972733718,0.03599735284488
hepatitis,l1_logistic,rf,26,0.0758249253469914,0.0392475176825185
hepatitis,l1_logistic,rf,27,0.0694415342245383,0.0128518323316317
hepatitis,l1_logistic,rf,28,0.0516424062628711,0.0463064359808042
hepatitis,l1_logistic,rf,29,0.0249108387959672,0.0385968085356891
hepatitis,l1_logistic,logistic,0,-0.0106204583704975,0.0097244873325667
hepatitis,l1_logistic,logistic,1,0.0017685198690273,0.0159553984396521
hepatitis,l1_logistic,logistic,2,0.0038931757867731,0.0010325256368435
hepatitis,l1_logistic,logistic,3,-0.0052068738735651,0.0073922671730088
hepatitis,l1_logistic,logistic,4,0.0154420533423698,0.013940624577293
hepatitis,l1_logistic,logistic,5,0.0197801653533724,0.0040667113438331
hepatitis,l1_logistic,logistic,6,-0.0073586723780945,-0.0079493635189352
hepatitis,l1_logistic,logistic,7,0.0034239146431643,0.0131557809386341
hepatitis,l1_logistic,logistic,8,0.0278881148036564,0.011926934883189
hepatitis,l1_logistic,logistic,9,0.0194269232131705,0.0300794221262641
hepatitis,l1_logistic,logistic,10,-0.009678538900615,-0.0044535884287882
hepatitis,l1_logistic,logistic,11,0.0193156393689491,-0.0032594564679199
hepatitis,l1_logistic,logistic,12,0.0154334609241278,0.0186649188388641
hepatitis,l1_logistic,logistic,13,0.048037375431947,0.0187203746175747
hepatitis,l1_logistic,logistic,14,-0.0026508706288099,0.0109890272310239
hepatitis,l1_logistic,logistic,15,0.0208536982549638,0.0284793662340735
hepatitis,l1_logistic,logistic,16,0.0145949916571202,0.004907851274276
hepatitis,l1_logistic,logistic,17,0.0350734713081377,0.0146314980221124
hepatitis,l1_logistic,logistic,18,0.0168658447190944,0.0129524072983044
hepatitis,l1_logistic,logistic,19,-0.0027296897950064,0.0247669741816206
hepatitis,l1_logistic,logistic,20,0.0138516344350252,0.0179451376384867
hepatitis,l1_logistic,logistic,21,0.0198254255978197,0.01304575091234
hepatitis,l1_logistic,logistic,22,-0.0108790824008703,0.0015074556624203
hepatitis,l1_logistic,logistic,23,0.0148777511522697,0.0084334728880747
hepatitis,l1_logistic,logistic,24,0.0167046156161515,0.0074269156959844
hepatitis,l1_logistic,logistic,25,-0.0144990326780407,0.0028992640075942
hepatitis,l1_logistic,logistic,26,-0.0074099954816786,0.0103666489917335
hepatitis,l1_logistic,logistic,27,0.0062199098001605,0.0049431345195329
hepatitis,l1_logistic,logistic,28,-0.0018133451641687,0.0037475545225612
hepatitis,l1_logistic,logistic,29,0.0241601331674185,0.0121005530086341
mammographic,mutual_info,rf,0,0.0473223705848012,-0.0129504600872002
mammographic,mutual_info,rf,1,0.0366906945836179,-0.0227647878122397
mammographic,mutual_info,rf,2,0.0319591408762723,-0.0204708259152632
mammographic,mutual_info,rf,3,0.0503006328607812,-0.022241624723662
mammographic,mutual_info,rf,4,0.0525209353775346,-0.0055337667994744
mammographic,mutual_info,rf,5,0.0428035202997107,-0.0231688334040273
mammographic,mutual_info,rf,6,0.0218086896905279,-0.0237585872521238
mammographic,mutual_info,rf,7,0.0408522401447164,-0.0146668019069406
mammographic,mutual_info,rf,8,0.0354201719346873,-0.0118868266560465
mammographic,mutual_info,rf,9,0.0391631795003442,-0.0299182691434937
mammographic,mutual_info,rf,10,0.0417812574496657,-0.0267083754557883
mammographic,mutual_info,rf,11,0.0400812055409744,-0.0256146392788485
mammographic,mutual_info,rf,12,0.0293952634753108,-0.0161515568396891
mammographic,mutual_info,rf,13,0.0360787468344704,-0.0143011836584857
mammographic,mutual_info,rf,14,0.0371219011255088,-0.0209467974368421
mammographic,mutual_info,rf,15,0.040992572654616,-0.0147925069571046
mammographic,mutual_info,rf,16,0.0386128947436795,-0.0209390931007228
mammographic,mutual_info,rf,17,0.0275476423643673,-0.0442063671920389
mammographic,mutual_info,rf,18,0.0373538392189065,-0.020973130003692
mammographic,mutual_info,rf,19,0.0346333441340299,-0.0245543425262826
mammographic,mutual_info,rf,20,0.0341117741291192,-0.0265090890474782
mammographic,mutual_info,rf,21,0.0474789889215766,-0.0097475706918959
mammographic,mutual_info,rf,22,0.0381438080341104,-0.0384041516732811
mammographic,mutual_info,rf,23,0.0414933914540363,-0.0177594015937594
mammographic,mutual_info,rf,24,0.0489693016333861,-0.0146600066955647
mammographic,mutual_info,rf,25,0.03842555753696,-0.0088440168299143
mammographic,mutual_info,rf,26,0.0426521841864301,-0.0331387687116561
mammographic,mutual_info,rf,27,0.0564055378605816,-0.023670926599187
mammographic,mutual_info,rf,28,0.0413220131222098,-0.0115701402117797
mammographic,mutual_info,rf,29,0.0393805365522884,-0.0327005117169365
mammographic,mutual_info,logistic,0,0.068805777986402,0.0086279218971049
mammographic,mutual_info,logistic,1,0.0644900958787623,0.0093516591062581
mammographic,mutual_info,logistic,2,0.0684306503722205,0.0093652030606895
mammographic,mutual_info,logistic,3,0.075878679556761,0.0091495746339083
mammographic,mutual_info,logistic,4,0.0748055238529788,0.0053893131268815
mammographic,mutual_info,logistic,5,0.0713175445179691,0.0094383135165637
mammographic,mutual_info,logistic,6,0.070005915192198,0.0074822047538289
mammographic,mutual_info,logistic,7,0.0706219960778443,0.0083386233246507
mammographic,mutual_info,logistic,8,0.0693730700446614,0.007382488888265
mammographic,mutual_info,logistic,9,0.0721320125809088,0.0109517427055595
mammographic,mutual_info,logistic,10,0.0747017486663463,0.0045507717198791
mammographic,mutual_info,logistic,11,0.0790707239490572,0.0085801369169878
mammographic,mutual_info,logistic,12,0.0806525180927798,0.0080025300906712
mammographic,mutual_info,logistic,13,0.0699203743316197,0.005269792846789
mammographic,mutual_info,logistic,14,0.0641058551671007,0.011403050178804
mammographic,mutual_info,logistic,15,0.0715576317367689,0.0086313082910054
mammographic,mutual_info,logistic,16,0.0715650240443518,0.009990771279666
mammographic,mutual_info,logistic,17,0.0730557346199912,0.0069938993588253
mammographic,mutual_info,logistic,18,0.0809115256661688,0.0132170282590372
mammographic,mutual_info,logistic,19,0.0709264867155078,0.0072553658387471
mammographic,mutual_info,logistic,20,0.0681316736352984,0.0073441908473459
mammographic,mutual_info,logistic,21,0.0724118176266239,0.0088447992900481
mammographic,mutual_info,logistic,22,0.0695164500978421,0.0089536908330528
mammographic,mutual_info,logistic,23,0.0727601882865778,0.0115590206029817
mammographic,mutual_info,logistic,24,0.0662493614638698,0.0104877312603249
mammographic,mutual_info,logistic,25,0.0662606015949049,0.0109683909167141
mammographic,mutual_info,logistic,26,0.0754202052425116,0.0135950511474826
mammographic,mutual_info,logistic,27,0.0654885139668942,0.0094187657519079
mammographic,mutual_info,logistic,28,0.069117844806254,0.0065867611151987
mammographic,mutual_info,logistic,29,0.0745851711840469,0.0084563568759387
mammographic,rf_importance,rf,0,0.0957678810033277,0.1533883466948087
mammographic,rf_importance,rf,1,0.1082668673474755,0.1103890117088848
mammographic,rf_importance,rf,2,0.1465066411059302,0.1141103519509716
mammographic,rf_importance,rf,3,0.0926424409591852,0.0894819605266529
mammographic,rf_importance,rf,4,0.0982822369516478,0.1017324498705514
mammographic,rf_importance,rf,5,0.0683695572281115,0.0522139698945943
mammographic,rf_importance,rf,6,0.0842952962092431,0.080092731190456
mammographic,rf_importance,rf,7,0.1348425367603252,0.1482363571148865
mammographic,rf_importance,rf,8,0.1446670333867561,0.1780580270670967
mammographic,rf_importance,rf,9,0.1381627517858479,0.1492802592996393
mammographic,rf_importance,rf,10,0.0484294164286824,0.0210926831950214
mammographic,rf_importance,rf,11,0.0949762481607829,0.1174684833631324
mammographic,rf_importance,rf,12,0.1166761610735324,0.1146244506341136
mammographic,rf_importance,rf,13,0.085132073818487,0.1025621304470262
mammographic,rf_importance,rf,14,0.1049127319717246,0.1007787617080963
mammographic,rf_importance,rf,15,0.1316456911436654,0.1408983169306901
mammographic,rf_importance,rf,16,0.1048814405510145,0.1162262501086503
mammographic,rf_importance,rf,17,0.0493058682521567,0.0249080208964043
mammographic,rf_importance,rf,18,0.047565807030955,-0.011540078955693
mammographic,rf_importance,rf,19,0.0412706774888216,0.0027486092472853
mammographic,rf_importance,rf,20,0.068390494624151,0.065431545994566
mammographic,rf_importance,rf,21,0.1059277753023465,0.1144205859184505
mammographic,rf_importance,rf,22,0.1410512748980165,0.1438252126517727
mammographic,rf_importance,rf,23,0.0525077430310013,0.0092679589943381
mammographic,rf_importance,rf,24,0.1338492034859732,0.1449823277475203
mammographic,rf_importance,rf,25,0.0605128282741747,0.0233345751905096
mammographic,rf_importance,rf,26,0.078949130229689,0.0671450485266985
mammographic,rf_importance,rf,27,0.1252874233521339,0.1399554061791347
mammographic,rf_importance,rf,28,0.0934511337793399,0.1068796023181481
mammographic,rf_importance,rf,29,0.0401102868331419,0.0844151142995353
mammographic,rf_importance,logistic,0,0.1047984035495051,0.1426266489923467
mammographic,rf_importance,logistic,1,0.0775888760370096,0.0911282087938721
mammographic,rf_importance,logistic,2,0.0726451619625719,0.0453381530712539
mammographic,rf_importance,logistic,3,0.1080678656004484,0.1561368144117577
mammographic,rf_importance,logistic,4,0.0798567108719401,0.0419033151470598
mammographic,rf_importance,logistic,5,0.0812529074938694,0.0436660924762553
mammographic,rf_importance,logistic,6,0.1074512955613354,0.1224906424519675
mammographic,rf_importance,logistic,7,0.0713397784038054,0.008679540532133
mammographic,rf_importance,logistic,8,0.1103612353799926,0.1465979283481301
mammographic,rf_importance,logistic,9,0.0962134187667669,0.1343569636112294
mammographic,rf_importance,logistic,10,0.1039683554948797,0.1265376279168086
mammographic,rf_importance,logistic,11,0.1108422321105717,0.1482675329728612
mammographic,rf_importance,logistic,12,0.0793417942991276,0.0743975020480362
mammographic,rf_importance,logistic,13,0.1052943337787167,0.113996711372151
mammographic,rf_importance,logistic,14,0.1133060588452933,0.1348846132730778
mammographic,rf_importance,logistic,15,0.1091550653596784,0.1489281493559889
mammographic,rf_importance,logistic,16,0.0838357749315824,0.0729744130549601
mammographic,rf_importance,logistic,17,0.0772012525630438,0.0723174610739189
mammographic,rf_importance,logistic,18,0.0714039454653716,0.0138636125809585
mammographic,rf_importance,logistic,19,0.1126322599562934,0.1407425448213026
mammographic,rf_importance,logistic,20,0.1060483552385862,0.1029178638181572
mammographic,rf_importance,logistic,21,0.0900014682709936,0.0984272996278087
mammographic,rf_importance,logistic,22,0.1093705283774677,0.0858985776547938
mammographic,rf_importance,logistic,23,0.1142279549325145,0.1473381681160758
mammographic,rf_importance,logistic,24,0.1125348515521025,0.1353475654300013
mammographic,rf_importance,logistic,25,0.1184342149532401,0.1123314587684706
mammographic,rf_importance,logistic,26,0.1087642168998407,0.1543110743648106
mammographic,rf_importance,logistic,27,0.1102336971410481,0.1569702187430562
mammographic,rf_importance,logistic,28,0.0790240794748609,0.1142209148725353
mammographic,rf_importance,logistic,29,0.1001135174916942,0.0991500516608389
mammographic,l1_logistic,rf,0,0.0573537587464919,-0.0228687526243535
mammographic,l1_logistic,rf,1,0.0358039149559998,-0.0291372084246054
mammographic,l1_logistic,rf,2,0.0315188890950257,-0.0273726458011379
mammographic,l1_logistic,rf,3,0.0311667076617604,-0.0178190594612625
mammographic,l1_logistic,rf,4,0.0398127351808307,-0.036353717510421
mammographic,l1_logistic,rf,5,0.039601553756126,-0.020374564118964
mammographic,l1_logistic,rf,6,0.0418997865080783,-0.0154434446009562
mammographic,l1_logistic,rf,7,0.0582473446055837,-0.0290151751946192
mammographic,l1_logistic,rf,8,0.0477641013592182,-0.028476413808579
mammographic,l1_logistic,rf,9,0.0398924246461731,-0.0057244479153529
mammographic,l1_logistic,rf,10,0.0318944284507387,-0.0208390549743135
mammographic,l1_logistic,rf,11,0.0356266040524539,-0.0213651532009473
mammographic,l1_logistic,rf,12,0.0236023303896761,-0.0385057354389763
mammographic,l1_logistic,rf,13,0.0398569454541015,-0.0242778990012055
mammographic,l1_logistic,rf,14,0.0470282582547396,-0.0203456848170858
mammographic,l1_logistic,rf,15,0.0361364338690878,-0.0261188922620601
mammographic,l1_logistic,rf,16,0.0392140013186437,-0.0246818887742487
mammographic,l1_logistic,rf,17,0.0454321643532738,-0.0338170066339325
mammographic,l1_logistic,rf,18,0.0492517817822686,-0.0372385740750941
mammographic,l1_logistic,rf,19,0.0450074224330774,-0.0261933734757221
mammographic,l1_logistic,rf,20,0.0318818377397128,-0.0190837721763938
mammographic,l1_logistic,rf,21,0.0524820760246002,-0.0198067905344637
mammographic,l1_logistic,rf,22,0.0440342843287736,-0.0227426529714266
mammographic,l1_logistic,rf,23,0.0355330807662927,-0.0311669973940666
mammographic,l1_logistic,rf,24,0.0443598009902281,-0.0245927465509848
mammographic,l1_logistic,rf,25,0.037985968530279,-0.0256633439986463
mammographic,l1_logistic,rf,26,0.0340642124353709,-0.0172001102237766
mammographic,l1_logistic,rf,27,0.0375111071174586,-0.0243607797118698
mammographic,l1_logistic,rf,28,0.0650872879299458,-0.0182137410464408
mammographic,l1_logistic,rf,29,0.0499150200640973,-0.0251062611324581
mammographic,l1_logistic,logistic,0,0.0698860043916259,0.0082746693908003
mammographic,l1_logistic,logistic,1,0.064485416074132,0.0059906604043344
mammographic,l1_logistic,logistic,2,0.0754601362458086,0.0046734394636759
