# STATUS: validated  (REPS=30)
# calibration_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calib_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
bcw,l1_logistic,gb,none,frac:0.33,frac,0.33,conformal_efficiency,0.9227467811158798,0.9216499761564138,0.9239389604196473,30,0.006723891273247488,2.152215559579297,0.0056270863137816,0.007773009060562719,1.8293044520116982e-06,6.859389604133004e-06,True,True,False,3,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.5,frac,0.5,conformal_efficiency,0.9200762994754412,0.9189794945159752,0.9211254172627563,30,0.004053409632808754,1.0283024873797273,0.002670481640438697,0.005388650453028139,6.9649594075715e-05,0.00013929918815143,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.75,frac,0.75,conformal_efficiency,0.9154506437768241,0.9144015259895087,0.9164997615641391,30,-0.0005722460658083091,-0.16861605068622904,-0.00171673819742492,0.0006199332379589954,0.2722368580872342,0.2722368580872342,False,False,False,7,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:1,frac,1.0,conformal_efficiency,0.9160228898426321,0.9149737720553172,0.9171196948020982,30,,,,,,,False,False,False,9,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:1,k,,conformal_efficiency,1.0124940391034811,1.0056270863137817,1.0194086790653316,30,0.09647114926084889,4.775934587348395,0.08950882212684791,0.10357653791130182,1.7289484360195754e-06,6.859389604133004e-06,True,True,False,1,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:2,k,,conformal_efficiency,0.9307582260371962,0.9291845493562233,0.9324272770624703,30,0.014735336194563664,2.6494180351853323,0.01282784930853597,0.016738197424892718,1.714847401033251e-06,6.859389604133004e-06,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:4,k,,conformal_efficiency,0.9200762994754412,0.9189794945159752,0.9211254172627563,30,0.004053409632808754,1.0283024873797273,0.002670481640438697,0.005388650453028139,6.9649594075715e-05,0.00013929918815143,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:8,k,,conformal_efficiency,0.9158798283261803,0.914878397711016,0.9168335717691941,30,-0.000143061516452081,-0.052629065440411786,-0.001049117787315216,0.000906056270863113,0.5442233301890402,0.5442233301890402,False,False,False,8,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.25,frac,0.25,selective_ece,0.015424598691248166,0.013901000059631798,0.017034427711498466,30,0.009670109843224525,2.292986561271539,0.008216499464638162,0.011175525790272214,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.33,frac,0.33,selective_ece,0.011071237407875311,0.009933928982752077,0.012238457043905386,30,0.005316748559851666,1.5230611462255275,0.004079900592711784,0.0065136026868704965,1.30385160446167e-07,3.91155481338501e-07,True,True,False,3,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.5,frac,0.5,selective_ece,0.007315355600357088,0.006350512271283948,0.00845404822561619,30,0.001560866752333443,0.5612650340728841,0.0006288387114564472,0.002562621338664884,0.010598260909318924,0.021196521818637848,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
