# STATUS: validated  (REPS=30)
# calibration_sha256: eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
# calib_sha256: eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arcene,l1_logistic,gb,none,k:128,k,,net_benefit,0.29430693705310956,0.28947177499752563,0.29895677055839004,30,-0.028795988697786292,-1.931772474700572,-0.03403819798706773,-0.023609469192321413,9.313225746154785e-09,1.862645149230957e-08,True,True,False,128,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:16,k,,net_benefit,0.2365923460807453,0.2292439288018863,0.24333812381764902,30,-0.08651057967015058,-3.3829127592726764,-0.09579512779649567,-0.0778279529418439,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,16,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:2,k,,net_benefit,0.18603168444802828,0.1801489354079705,0.19223887865177758,30,-0.13707124130286752,-6.711292576131453,-0.14418095745517318,-0.12990872714654564,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,2,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:256,k,,net_benefit,0.30604268919004635,0.3010143823074601,0.31071238634248194,30,-0.017060236560849467,-1.1291770275899593,-0.022509096009991115,-0.011844701281438027,4.7124922275543213e-07,4.7124922275543213e-07,True,True,False,256,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:32,k,,net_benefit,0.2738704216774164,0.26902299033300664,0.27872213281122227,30,-0.049232504073479455,-2.264141856839098,-0.05692230906496791,-0.04167860776948875,3.725290298461914e-09,1.6763806343078613e-08,True,True,False,32,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:4,k,,net_benefit,0.18882216156589887,0.18340342610790455,0.19415908791362804,30,-0.13428076418499707,-6.768188820888714,-0.14113649020636065,-0.12762182467242983,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,4,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:64,k,,net_benefit,0.2877502918488721,0.28262736564080937,0.29286100613046434,30,-0.03535263390202372,-1.9528588661986603,-0.04159890239265488,-0.028992754378410777,5.587935447692871e-09,1.6763806343078613e-08,True,True,False,64,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:8,k,,net_benefit,0.20680834905908513,0.1999869058686234,0.21334463748550125,30,-0.11629457669181079,-4.69649528770323,-0.12521003697022237,-0.10761624797866373,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,8,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,frac:1,frac,1.0,conformal_efficiency,1.2165000000000001,1.2006666666666668,1.2329999999999999,30,,,,,,,False,False,False,10000,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:1,k,,conformal_efficiency,1.7731666666666663,1.7593291666666666,1.7873333333333332,30,0.5566666666666666,9.351215820574017,0.5361666666666666,0.5776708333333335,1.7256857880058036e-06,1.551162192125599e-05,True,True,False,1,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:128,k,,conformal_efficiency,1.3576666666666664,1.3371666666666664,1.3785,30,0.14116666666666672,1.9464694509405593,0.11583333333333336,0.1666666666666666,1.9113519721040333e-06,1.551162192125599e-05,True,True,False,128,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:16,k,,conformal_efficiency,1.561,1.5408291666666665,1.5813333333333335,30,0.3445,4.874193233443479,0.31949583333333326,0.3695,1.7289484360195754e-06,1.551162192125599e-05,True,True,False,16,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:2,k,,conformal_efficiency,1.7586666666666668,1.747166666666667,1.7694999999999999,30,0.5421666666666666,10.301054036504793,0.5238333333333333,0.5606666666666666,1.7235135468062213e-06,1.551162192125599e-05,True,True,False,2,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:256,k,,conformal_efficiency,1.3098333333333334,1.2916666666666667,1.3281666666666667,30,0.09333333333333334,1.286995780632346,0.06750000000000005,0.11883333333333335,1.2257110774236524e-05,1.551162192125599e-05,True,True,False,256,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:32,k,,conformal_efficiency,1.4273333333333333,1.4093333333333333,1.4453333333333331,30,0.21083333333333334,2.6705094274226475,0.18332916666666663,0.23833333333333334,1.7300371292901245e-06,1.551162192125599e-05,True,True,False,32,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:4,k,,conformal_efficiency,1.7240000000000002,1.7083333333333335,1.7388333333333332,30,0.5075,7.947992091417241,0.48533333333333334,0.5291666666666666,1.7256857880058036e-06,1.551162192125599e-05,True,True,False,4,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:64,k,,conformal_efficiency,1.3821666666666668,1.3640000000000003,1.4013333333333335,30,0.16566666666666666,2.4884024276866503,0.1421625,0.18900000000000006,1.7256857880058036e-06,1.551162192125599e-05,True,True,False,64,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:8,k,,conformal_efficiency,1.6513333333333333,1.6333333333333333,1.6694999999999998,30,0.4348333333333333,5.796016293367785,0.40850000000000003,0.46067083333333325,1.7300371292901245e-06,1.551162192125599e-05,True,True,False,8,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,frac:1,frac,1.0,selective_ece,0.08822349467104575,0.08174305375569463,0.09491028170955991,30,,,,,,,False,False,False,10000,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:1,k,,selective_ece,0.15518327287928452,0.14619639609461918,0.1636897172819363,30,0.06695977820823878,2.6036111131936903,0.05792712857878934,0.07618786246642574,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,1,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:128,k,,selective_ece,0.12874200375592013,0.12020704005955567,0.1374936751659081,30,0.040518509084874386,1.298362370160816,0.029382704175919698,0.051281239251315065,6.910413503646851e-07,1.3820827007293701e-06,True,True,False,128,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
arcene,l1_logistic,gb,none,k:16,k,,selective_ece,0.2273891849309308,0.21821349443801416,0.23670591214321554,30,0.13916569025988504,4.149482711045678,0.12760735309071813,0.15099132929150608,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,16,10000,eea1cc34fd9d82b0c6d7267dcc1cac30b2234f9f9020f48754a66d120f25f54e
