dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
cleveland,rf_importance,rf,25,0.08243003181132312,0.1274309830272648,0.10060641648284718,0.37088505696536817,0.38229557901256267,0.1996515992042595,0.18336664983929005,0.16903593056546376,0.29508484749857744,0.2682280204937537
cleveland,rf_importance,rf,26,0.06975035934203624,0.11849036932954865,0.08825256939864008,0.3678037702163986,0.36306033232231105,0.1510281307227859,0.18891905665492092,0.13951260655173892,0.33093639594792146,0.2924440668496655
cleveland,rf_importance,rf,27,0.08013339647260881,0.1281201734743858,0.0937544242633979,0.37521544708437127,0.35527802627577304,0.19398741096877314,0.1930245882525501,0.16704811322393523,0.2997872593621239,0.28294134636527885
cleveland,rf_importance,rf,28,0.08187419001109805,0.1219705163167296,0.092476218294908,0.38609630619461255,0.35896793149390366,0.16538819987953807,0.1636343599511508,0.14687594821938643,0.33408056700182415,0.3029895167467929
cleveland,rf_importance,rf,29,0.081812017682583,0.12190967559639959,0.09063549077289212,0.3824386080478306,0.3636015944103188,0.17634439301138594,0.18245154890334772,0.1536134003340488,0.28516848580255794,0.25725757906722874
cleveland,l1_logistic,logistic,0,0.07517415606650414,0.1224491380674661,0.08351819900215009,0.3960433842674612,0.3714824650537743,0.1201234688132523,0.12801341416859785,0.10988775957325082,0.3461456289195885,0.32259217366208426
cleveland,l1_logistic,logistic,1,0.07157503723112324,0.11081243825151199,0.07839003666854637,0.40392765221297927,0.3845725423904631,0.11253330098307683,0.13017583155665874,0.09465445687796985,0.3647711737263394,0.3395746784800736
cleveland,l1_logistic,logistic,2,0.07178780864442214,0.10506655180395072,0.0788189602419036,0.39077672007091085,0.3820104001485591,0.12075372812174046,0.10331834407358514,0.09644343823382129,0.3464995894598235,0.3378385549738702
cleveland,l1_logistic,logistic,3,0.0697616342808062,0.1067518210070445,0.07876523157746551,0.3945004057938126,0.3765653615534433,0.11840088537593178,0.1258798842147064,0.09908106738961005,0.3516094789638304,0.3333023110756
cleveland,l1_logistic,logistic,4,0.08255053824633345,0.1167540640446369,0.09143704382024527,0.3828323015809784,0.3714959161709423,0.12510971911696422,0.13110708274293498,0.1059983297477484,0.33452823730979436,0.33026313909560107
