dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
diabetes130,mutual_info,rf,19,0.07889958518573527,0.09446547660219745,0.08249859059469047,0.003277442922150446,0.0013992076903417347,0.07107429363855508,0.09076747669246367,0.07654527337843885,0.003756965334829516,0.004787774247868858
diabetes130,mutual_info,rf,20,0.07876410519324496,0.09398393565237936,0.08236377542068701,0.0032924551036133238,0.0016385422889149488,0.07086585120886496,0.09063847773996177,0.07652247665954952,0.0038366070370967984,0.004821167670151965
diabetes130,mutual_info,rf,21,0.07794243964496064,0.09364840128979801,0.08211086262253771,0.00346801328915282,0.0014650139555627431,0.07059878208066658,0.09061389031367753,0.0762602614318087,0.003767265044881191,0.004796697416396728
diabetes130,mutual_info,rf,22,0.07803762863091748,0.09389035486525207,0.08215475249090418,0.0033182312265716656,0.001526967605048906,0.07106422595015442,0.09058869119566484,0.07648245783587884,0.0037628834006531156,0.004701148465424998
diabetes130,mutual_info,rf,23,0.07823582985050517,0.0938080676684662,0.08200807428804315,0.0033810670895102,0.0015715938425733852,0.07069742405905505,0.09053909544673706,0.07629743483774037,0.0037815130476544327,0.004910956305783986
diabetes130,mutual_info,rf,24,0.07829358436580787,0.09307213907585278,0.0818829720208402,0.0033619053272602784,0.0015534024169602824,0.07083200896149805,0.09038633893000028,0.0762996847819761,0.0038368961305961804,0.0048040900865314404
diabetes130,mutual_info,rf,25,0.07872963417059511,0.0939119394860925,0.08247234210142368,0.003178075711700511,0.001458295527996756,0.07073066855232923,0.09057556101697165,0.07636145359114167,0.0038096894411878295,0.00482021961523681
diabetes130,mutual_info,rf,26,0.07810133685517068,0.09394036537177225,0.08212029555628753,0.003304955540722699,0.0015113675240410183,0.07270602481008775,0.09066438412027182,0.07691502195619737,0.0037795586207802385,0.0046467648202434125
diabetes130,mutual_info,rf,27,0.07921360933219314,0.09405878070271584,0.08310297558698876,0.003362059977949426,0.0013359263331584386,0.07074917105554523,0.0906805744202707,0.07621628176931941,0.0036875041516388294,0.004697307961513075
diabetes130,mutual_info,rf,28,0.07834343006126726,0.09336769083119081,0.08219901434271537,0.0032208661627566577,0.001582504595341576,0.07284131978550322,0.0905015994188278,0.07714552063786863,0.003791195394262874,0.004580510389954776
diabetes130,mutual_info,rf,29,0.07808211732410823,0.09427712338568459,0.0824418355618983,0.003356904643018092,0.0013709490836361017,0.07143789354952057,0.09081018942437954,0.07664740153032526,0.0037433876825016124,0.004687146098429579
diabetes130,rf_importance,logistic,0,0.07375495512257843,0.09059031756063934,0.07774151080290086,0.003970729364524145,0.004674270420195773,0.09380915396002959,0.09058053363488465,0.086138720119854,0.005544244050542833,0.005048328275199976
diabetes130,rf_importance,logistic,1,0.07371671813123895,0.0905008766583208,0.07766931037844543,0.004032604821360103,0.004647116514211927,0.0936763403906668,0.09049116176286773,0.08610387762353333,0.0055065847769310726,0.0050695755434383505
diabetes130,rf_importance,logistic,2,0.07380384537042495,0.0905230847447837,0.07779258125871132,0.004003253912105448,0.004595783174115961,0.09390551607050718,0.09051559828767472,0.08612441297597295,0.0055165495854038946,0.005077125850937718
diabetes130,rf_importance,logistic,3,0.07378176319451722,0.09054011046244972,0.07768155622656654,0.004039130205951918,0.004630637511172311,0.09374703858748502,0.09052884997995175,0.08614551146421377,0.005542075970783844,0.005106588756203116
diabetes130,rf_importance,logistic,4,0.07382464003757407,0.09056978948907848,0.0777007340565261,0.0039588355364044555,0.004582937192596389,0.09387806932311712,0.09056007272246974,0.08617795362643682,0.005529802379100807,0.005117400030246302
diabetes130,rf_importance,logistic,5,0.07386891103427771,0.09053373227719311,0.07779910028843395,0.004005226043787014,0.004606737163731989,0.09371163122834872,0.09052352745306469,0.08615608561802399,0.005518181418458426,0.005072216762695218
diabetes130,rf_importance,logistic,6,0.07378501624316433,0.09047659664022023,0.07764949813553737,0.003993959017885882,0.004563414277610205,0.09374398552736085,0.09046788743096362,0.08611162450744644,0.005523995117486018,0.005072342821768042
diabetes130,rf_importance,logistic,7,0.07376799566122491,0.09069236192358879,0.07781166726695243,0.003954097871747253,0.004582491553839264,0.09393262921798365,0.09067756701654166,0.08634069633983998,0.005530801199896552,0.005098281597255794
diabetes130,rf_importance,logistic,8,0.07397445720663814,0.09047394750298168,0.07767376064130864,0.0040559945173774875,0.004641727535561639,0.0937842968880657,0.09046167572970158,0.08611670011074865,0.005530985636882364,0.005078657910455758
