# STATUS: validated  (REPS=30)
# calibration_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calib_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arrhythmia,l1_logistic,gb,none,frac:1,frac,1.0,ece,0.1844447671469438,0.17701776839957195,0.19169110472356118,30,,,,,,,False,False,False,279,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:1,k,,ece,0.05033988513417719,0.03852475348827437,0.06217833899423779,30,-0.13410488201276663,-3.8785302434032416,-0.14606088201248144,-0.12142185406839116,1.862645149230957e-09,1.6763806343078613e-08,True,False,True,1,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:128,k,,ece,0.2002973213998232,0.19169575955204154,0.20939451944874166,30,0.01585255425287939,0.6866862407771073,0.007800141458529943,0.023996179867347662,0.0011314544826745987,0.004525817930698395,True,True,False,128,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:16,k,,ece,0.21018576334848987,0.19919638492802302,0.2217419696197505,30,0.025740996201546053,0.8132201257117454,0.015136385305473975,0.036791640945365287,9.90256667137146e-05,0.0006931796669960022,True,True,False,16,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:2,k,,ece,0.08869543448269171,0.07468270450868388,0.10326031961495881,30,-0.0957493326642521,-2.023798349435128,-0.11214327583405129,-0.07957351210906063,1.862645149230957e-09,1.6763806343078613e-08,True,False,True,2,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:256,k,,ece,0.17897671608710872,0.17001743986179327,0.18870162891143935,30,-0.005468051059835103,-0.2032883085353025,-0.014776601463299833,0.0038973750046532147,0.3284698575735092,0.3284698575735092,False,False,False,256,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:32,k,,ece,0.2025807465372836,0.19145904350692078,0.2139754008039795,30,0.018135979390339795,0.6468988746335779,0.008313233986977581,0.02809113426639346,0.001340603455901146,0.004525817930698395,True,True,False,32,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:4,k,,ece,0.15590984292035548,0.1423625138295688,0.1705977352934297,30,-0.02853492422658836,-0.6951304825556427,-0.04245004632644743,-0.013219081699912504,0.0002562887966632843,0.0015377327799797058,True,False,True,4,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:64,k,,ece,0.200313130211302,0.18975923809124448,0.21152558482710337,30,0.015868363064358133,0.5774346816649351,0.0058641266165401764,0.025645447575353912,0.0006665531545877457,0.0033327657729387283,True,True,False,64,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:8,k,,ece,0.19886085278341742,0.186239403090799,0.2124107810774352,30,0.014416085636473567,0.3936402334653522,0.0017824053066989776,0.02789936660495567,0.034536734223365784,0.06907346844673157,False,False,False,8,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
