kept_features,method,classifier,rep,auroc_full,auroc_red,auroc_penalty
256,rf_importance,logistic,29,0.9184253246753247,0.8429383116883118,0.07548701298701288
256,rf_importance,rf,0,0.9244622564935066,0.875,0.04946225649350655
256,rf_importance,rf,1,0.9128956980519481,0.8807832792207793,0.03211241883116889
256,rf_importance,rf,2,0.9122869318181817,0.9009232954545454,0.011363636363636243
256,rf_importance,rf,3,0.9382609577922079,0.8992999188311688,0.038961038961039085
256,rf_importance,rf,4,0.9343547077922079,0.9000608766233766,0.034293831168831224
256,rf_importance,rf,5,0.9088879870129871,0.8798193993506493,0.029068587662337775
256,rf_importance,rf,6,0.9123376623376623,0.8689123376623377,0.04342532467532467
256,rf_importance,rf,7,0.9165482954545455,0.8863636363636364,0.03018465909090917
256,rf_importance,rf,8,0.9035612824675325,0.8584111201298701,0.04515016233766245
256,rf_importance,rf,9,0.9084314123376623,0.8633319805194806,0.04509943181818177
256,rf_importance,rf,10,0.9202008928571429,0.8886972402597404,0.03150365259740251
256,rf_importance,rf,11,0.9182731331168832,0.8929586038961038,0.02531452922077937
256,rf_importance,rf,12,0.9051339285714286,0.8935166396103896,0.011617288961038974
256,rf_importance,rf,13,0.9143161525974026,0.8896611201298702,0.024655032467532423
256,rf_importance,rf,14,0.9176136363636362,0.896966314935065,0.020647321428571286
256,rf_importance,rf,15,0.9203530844155844,0.9030539772727273,0.017299107142857095
256,rf_importance,rf,16,0.9321225649350648,0.9130986201298701,0.01902394480519476
256,rf_importance,rf,17,0.8896103896103896,0.8797686688311689,0.009841720779220742
256,rf_importance,rf,18,0.909953327922078,0.8908786525974026,0.019074675324675328
256,rf_importance,rf,19,0.9153814935064936,0.8925020292207791,0.022879464285714413
256,rf_importance,rf,20,0.9146205357142857,0.8956473214285715,0.01897321428571419
256,rf_importance,rf,21,0.9311586850649349,0.8979301948051948,0.03322849025974017
256,rf_importance,rf,22,0.9014306006493507,0.8992999188311689,0.0021306818181817677
256,rf_importance,rf,23,0.8969155844155844,0.859577922077922,0.037337662337662336
256,rf_importance,rf,24,0.9118810876623378,0.885551948051948,0.02632913961038974
256,rf_importance,rf,25,0.926948051948052,0.90625,0.020698051948051965
256,rf_importance,rf,26,0.9134537337662338,0.8567877435064937,0.05666599025974017
256,rf_importance,rf,27,0.9183238636363636,0.8955458603896105,0.022778003246753165
256,rf_importance,rf,28,0.9276075487012987,0.9008218344155844,0.0267857142857143
256,rf_importance,rf,29,0.9318181818181818,0.889458198051948,0.04235998376623373
1000,l1_logistic,logistic,0,0.9353693181818182,0.8445616883116883,0.09080762987012991
1000,l1_logistic,logistic,1,0.9193384740259741,0.8315746753246753,0.0877637987012988
1000,l1_logistic,logistic,2,0.8894074675324676,0.7772930194805195,0.11211444805194803
1000,l1_logistic,logistic,3,0.8929586038961039,0.7798295454545454,0.11312905844155852
1000,l1_logistic,logistic,4,0.8979301948051948,0.8335024350649349,0.06442775974025983
1000,l1_logistic,logistic,5,0.900872564935065,0.7881493506493507,0.1127232142857143
1000,l1_logistic,logistic,6,0.9101055194805194,0.8174715909090908,0.0926339285714286
1000,l1_logistic,logistic,7,0.9045251623376624,0.7479707792207793,0.1565543831168832
1000,l1_logistic,logistic,8,0.911323051948052,0.8359375,0.07538555194805197
1000,l1_logistic,logistic,9,0.8971185064935063,0.812601461038961,0.0845170454545453
1000,l1_logistic,logistic,10,0.9208603896103896,0.8050933441558442,0.11576704545454541
1000,l1_logistic,logistic,11,0.8971185064935066,0.7607548701298701,0.13636363636363646
1000,l1_logistic,logistic,12,0.9101055194805194,0.802150974025974,0.10795454545454541
1000,l1_logistic,logistic,13,0.9126420454545454,0.7745535714285715,0.1380884740259739
1000,l1_logistic,logistic,14,0.8924512987012987,0.7833806818181818,0.10907061688311692
1000,l1_logistic,logistic,15,0.8969155844155844,0.8110795454545454,0.08583603896103897
1000,l1_logistic,logistic,16,0.932122564935065,0.8660714285714286,0.06605113636363635
1000,l1_logistic,logistic,17,0.8922483766233766,0.757609577922078,0.1346387987012987
1000,l1_logistic,logistic,18,0.9101055194805194,0.7831777597402598,0.1269277597402596
1000,l1_logistic,logistic,19,0.8928571428571429,0.8006290584415584,0.0922280844155845
1000,l1_logistic,logistic,20,0.9127435064935066,0.8575487012987013,0.05519480519480524
1000,l1_logistic,logistic,21,0.9293831168831168,0.8222402597402598,0.10714285714285698
1000,l1_logistic,logistic,22,0.9135551948051949,0.7843952922077921,0.12915990259740273
1000,l1_logistic,logistic,23,0.9223823051948052,0.8100649350649352,0.11231737012987009
1000,l1_logistic,logistic,24,0.9286728896103896,0.8250811688311688,0.10359172077922085
1000,l1_logistic,logistic,25,0.8944805194805195,0.8364448051948051,0.05803571428571441
1000,l1_logistic,logistic,26,0.9119318181818182,0.8072240259740261,0.10470779220779214
1000,l1_logistic,logistic,27,0.9322240259740259,0.8290381493506492,0.10318587662337664
1000,l1_logistic,logistic,28,0.9021915584415585,0.7889610389610389,0.11323051948051965
1000,l1_logistic,logistic,29,0.8980316558441558,0.8408076298701299,0.05722402597402587
1000,l1_logistic,rf,0,0.9181716720779222,0.8529322240259741,0.06523944805194803
1000,l1_logistic,rf,1,0.9203530844155845,0.8740868506493505,0.046266233766233955
1000,l1_logistic,rf,2,0.9229910714285714,0.8817978896103897,0.04119318181818166
1000,l1_logistic,rf,3,0.9184253246753247,0.8652090097402598,0.053216314935064846
1000,l1_logistic,rf,4,0.9014306006493505,0.8498883928571429,0.05154220779220764
1000,l1_logistic,rf,5,0.9189833603896104,0.8385247564935064,0.08045860389610393
1000,l1_logistic,rf,6,0.9262378246753247,0.8035206980519479,0.12271712662337675
1000,l1_logistic,rf,7,0.9092938311688311,0.8022524350649352,0.10704139610389596
1000,l1_logistic,rf,8,0.9190848214285714,0.8665280032467532,0.05255681818181823
1000,l1_logistic,rf,9,0.8986911525974026,0.8327414772727274,0.06594967532467522
1000,l1_logistic,rf,10,0.9172077922077922,0.8442065746753246,0.07300121753246769
1000,l1_logistic,rf,11,0.9065036525974026,0.813869724025974,0.0926339285714286
1000,l1_logistic,rf,12,0.9194906655844156,0.8488737824675325,0.07061688311688308
1000,l1_logistic,rf,13,0.8978287337662337,0.8251826298701298,0.07264610389610393
1000,l1_logistic,rf,14,0.9215198863636364,0.8160511363636364,0.10546875
1000,l1_logistic,rf,15,0.9175121753246753,0.858106737012987,0.05940543831168832
1000,l1_logistic,rf,16,0.9265422077922079,0.8572950487012987,0.06924715909090917
1000,l1_logistic,rf,17,0.9152800324675325,0.8423295454545454,0.07295048701298712
1000,l1_logistic,rf,18,0.9152800324675325,0.8241680194805194,0.0911120129870131
1000,l1_logistic,rf,19,0.9188818993506493,0.8587155032467533,0.06016639610389607
1000,l1_logistic,rf,20,0.8989955357142858,0.8274147727272728,0.07158076298701299
1000,l1_logistic,rf,21,0.9068080357142857,0.825588474025974,0.08121956168831168
1000,l1_logistic,rf,22,0.916599025974026,0.8409598214285714,0.07563920454545459
1000,l1_logistic,rf,23,0.8842329545454546,0.7770393668831169,0.10719358766233766
1000,l1_logistic,rf,24,0.9158380681818182,0.8296976461038961,0.08614042207792216
1000,l1_logistic,rf,25,0.9101055194805194,0.8307122564935066,0.07939326298701288
1000,l1_logistic,rf,26,0.8975750811688311,0.8687094155844156,0.0288656655844155
1000,l1_logistic,rf,27,0.916599025974026,0.8605925324675325,0.05600649350649345
1000,l1_logistic,rf,28,0.9105113636363636,0.8691659902597402,0.04134537337662347
1000,l1_logistic,rf,29,0.9098011363636364,0.7982447240259741,0.11155641233766223
1000,mutual_info,logistic,0,0.8862621753246753,0.8270089285714286,0.059253246753246724
1000,mutual_info,logistic,1,0.9202516233766235,0.8556209415584416,0.06463068181818188
1000,mutual_info,logistic,2,0.9057426948051948,0.8166599025974026,0.08908279220779214
1000,mutual_info,logistic,3,0.9112215909090909,0.8664772727272728,0.04474431818181812
1000,mutual_info,logistic,4,0.8953936688311689,0.8401988636363636,0.05519480519480524
1000,mutual_info,logistic,5,0.8948863636363636,0.8375608766233766,0.05732548701298701
1000,mutual_info,logistic,6,0.8877840909090909,0.8129058441558442,0.07487824675324672
1000,mutual_info,logistic,7,0.8973214285714287,0.8220373376623377,0.07528409090909105
1000,mutual_info,logistic,8,0.9146712662337663,0.8683035714285713,0.04636769480519498
1000,mutual_info,logistic,9,0.9189326298701299,0.859172077922078,0.059760551948051965
1000,mutual_info,logistic,10,0.9025974025974026,0.823051948051948,0.07954545454545459
1000,mutual_info,logistic,11,0.8962053571428572,0.8095576298701299,0.08664772727272729
1000,mutual_info,logistic,12,0.9155844155844156,0.8324878246753248,0.08309659090909083
1000,mutual_info,logistic,13,0.893060064935065,0.8546063311688311,0.038453733766233844
1000,mutual_info,logistic,14,0.8981331168831169,0.8495332792207791,0.048599837662337775
1000,mutual_info,logistic,15,0.9158887987012987,0.8641436688311689,0.0517451298701298
1000,mutual_info,logistic,16,0.924310064935065,0.8519683441558442,0.07234172077922074
1000,mutual_info,logistic,17,0.9225852272727273,0.8452719155844156,0.07731331168831168
1000,mutual_info,logistic,18,0.8919439935064936,0.8464894480519481,0.045454545454545414
1000,mutual_info,logistic,19,0.8961038961038962,0.8379667207792209,0.05813717532467533
1000,mutual_info,logistic,20,0.9108157467532468,0.8470982142857143,0.06371753246753253
1000,mutual_info,logistic,21,0.8960024350649352,0.8701298701298701,0.025872564935065068
1000,mutual_info,logistic,22,0.9133522727272727,0.8460836038961038,0.06726866883116889
1000,mutual_info,logistic,23,0.9290787337662337,0.8209212662337663,0.10815746753246747
1000,mutual_info,logistic,24,0.9165990259740259,0.8751014610389609,0.04149756493506496
1000,mutual_info,logistic,25,0.9041193181818182,0.8439529220779222,0.06016639610389607
1000,mutual_info,logistic,26,0.9017857142857143,0.8154423701298701,0.08634334415584421
1000,mutual_info,logistic,27,0.9187297077922079,0.8561282467532468,0.06260146103896103
1000,mutual_info,logistic,28,0.8999594155844156,0.8716517857142858,0.028307629870129802
1000,mutual_info,logistic,29,0.90625,0.851663961038961,0.054586038961038974
1000,mutual_info,rf,0,0.9132508116883117,0.9275060876623377,-0.014255275974025983
1000,mutual_info,rf,1,0.9143668831168831,0.8748478084415585,0.03951907467532456
1000,mutual_info,rf,2,0.9072646103896104,0.8883421266233766,0.018922483766233733
1000,mutual_info,rf,3,0.9062499999999999,0.89453125,0.011718749999999889
1000,mutual_info,rf,4,0.9059963474025973,0.8703327922077922,0.03566355519480502
1000,mutual_info,rf,5,0.9170048701298702,0.9183745941558442,-0.0013697240259740173
1000,mutual_info,rf,6,0.9200994318181818,0.8898133116883118,0.030286120129869976
1000,mutual_info,rf,7,0.9284699675324676,0.8955965909090909,0.03287337662337664
1000,mutual_info,rf,8,0.8936181006493508,0.8901684253246753,0.0034496753246754386
1000,mutual_info,rf,9,0.9070109577922079,0.8612520292207791,0.045758928571428714
1000,mutual_info,rf,10,0.9347605519480519,0.8937702922077922,0.040990259740259605
1000,mutual_info,rf,11,0.9030539772727272,0.8811383928571429,0.021915584415584277
1000,mutual_info,rf,12,0.9144176136363636,0.8837256493506493,0.0306919642857143
1000,mutual_info,rf,13,0.8939224837662337,0.8851968344155844,0.008725649350649345
1000,mutual_info,rf,14,0.8927049512987013,0.8758116883116882,0.016893262987013102
1000,mutual_info,rf,15,0.9203530844155845,0.8815949675324676,0.03875811688311692
1000,mutual_info,rf,16,0.9069602272727272,0.8921469155844155,0.014813311688311681
1000,mutual_info,rf,17,0.9263392857142857,0.898234577922078,0.02810470779220775
1000,mutual_info,rf,18,0.9167512175324675,0.8744419642857142,0.042309253246753276
1000,mutual_info,rf,19,0.9034090909090909,0.8651582792207793,0.03825081168831168
1000,mutual_info,rf,20,0.9146205357142858,0.889356737012987,0.0252637987012988
1000,mutual_info,rf,21,0.9095474837662338,0.8848417207792207,0.024705762987013102
1000,mutual_info,rf,22,0.9085836038961039,0.8672382305194806,0.04134537337662336
1000,mutual_info,rf,23,0.9051846590909092,0.8609983766233766,0.044186282467532534
1000,mutual_info,rf,24,0.9222301136363636,0.8806310876623377,0.04159902597402598
1000,mutual_info,rf,25,0.9121854707792207,0.8719054383116883,0.04028003246753242
1000,mutual_info,rf,26,0.9143161525974026,0.9046266233766234,0.009689529220779258
1000,mutual_info,rf,27,0.9232954545454545,0.8974736201298701,0.025821834415584388
1000,mutual_info,rf,28,0.9047280844155844,0.8616071428571429,0.04312094155844148
1000,mutual_info,rf,29,0.9081777597402597,0.8924512987012988,0.015726461038960915
1000,rf_importance,logistic,0,0.9032061688311688,0.8354301948051948,0.06777597402597402
1000,rf_importance,logistic,1,0.916801948051948,0.8676948051948051,0.049107142857142905
1000,rf_importance,logistic,2,0.890523538961039,0.8483157467532467,0.04220779220779225
1000,rf_importance,logistic,3,0.9310064935064936,0.8439529220779222,0.0870535714285714
1000,rf_importance,logistic,4,0.9165990259740261,0.8460836038961039,0.07051542207792216
1000,rf_importance,logistic,5,0.9063514610389611,0.8303571428571429,0.07599431818181823
1000,rf_importance,logistic,6,0.9083806818181819,0.8328936688311688,0.0754870129870131
1000,rf_importance,logistic,7,0.9025974025974026,0.8295454545454545,0.07305194805194815
1000,rf_importance,logistic,8,0.9353693181818182,0.8575487012987013,0.07782061688311692
1000,rf_importance,logistic,9,0.9102069805194805,0.8588676948051948,0.0513392857142857
1000,rf_importance,logistic,10,0.8999594155844156,0.822747564935065,0.07721185064935066
1000,rf_importance,logistic,11,0.8850446428571429,0.8053977272727272,0.07964691558441572
1000,rf_importance,logistic,12,0.9153814935064936,0.8658685064935066,0.04951298701298701
1000,rf_importance,logistic,13,0.9282670454545454,0.8533887987012987,0.07487824675324672
1000,rf_importance,logistic,14,0.9033076298701298,0.8485186688311688,0.054788961038961026
1000,rf_importance,logistic,15,0.9083806818181819,0.8621144480519481,0.04626623376623373
1000,rf_importance,logistic,16,0.8635349025974026,0.8522727272727272,0.011262175324675439
1000,rf_importance,logistic,17,0.8875811688311688,0.8676948051948052,0.019886363636363535
1000,rf_importance,logistic,18,0.903814935064935,0.8192978896103896,0.08451704545454541
1000,rf_importance,logistic,19,0.9101055194805194,0.8636363636363635,0.046469155844155896
1000,rf_importance,logistic,20,0.921773538961039,0.8520698051948052,0.06970373376623373
1000,rf_importance,logistic,21,0.9387175324675324,0.8550121753246752,0.0837053571428572
1000,rf_importance,logistic,22,0.9353693181818182,0.8585633116883117,0.07680600649350655
1000,rf_importance,logistic,23,0.9129464285714286,0.8794642857142857,0.033482142857142905
1000,rf_importance,logistic,24,0.9211647727272728,0.8417207792207794,0.07944399350649345
1000,rf_importance,logistic,25,0.9085836038961038,0.8655641233766235,0.043019480519480346
1000,rf_importance,logistic,26,0.8992491883116883,0.8163555194805194,0.08289366883116889
1000,rf_importance,logistic,27,0.8797686688311689,0.8632305194805194,0.016538149350649456
1000,rf_importance,logistic,28,0.885247564935065,0.8574472402597402,0.027800324675324783
1000,rf_importance,logistic,29,0.9286728896103897,0.8416193181818181,0.08705357142857162
1000,rf_importance,rf,0,0.9073153409090908,0.8710430194805195,0.036272321428571286
1000,rf_importance,rf,1,0.907721185064935,0.8513595779220778,0.056361607142857206
1000,rf_importance,rf,2,0.9072646103896104,0.886820211038961,0.020444399350649345
1000,rf_importance,rf,3,0.9221286525974026,0.9090401785714285,0.013088474025974128
1000,rf_importance,rf,4,0.9317674512987013,0.8715503246753247,0.06021712662337664
1000,rf_importance,rf,5,0.8831168831168831,0.8463372564935066,0.03677962662337653
1000,rf_importance,rf,6,0.9033076298701298,0.8737824675324676,0.029525162337662225
1000,rf_importance,rf,7,0.9033076298701298,0.8858056006493508,0.017502029220779036
1000,rf_importance,rf,8,0.908989448051948,0.8474025974025974,0.061586850649350655
1000,rf_importance,rf,9,0.9059963474025974,0.876369724025974,0.029626623376623362
1000,rf_importance,rf,10,0.9225852272727272,0.8861607142857143,0.03642451298701288
1000,rf_importance,rf,11,0.907619724025974,0.8656655844155844,0.04195413961038963
1000,rf_importance,rf,12,0.9124898538961039,0.8811383928571429,0.031351461038961026
1000,rf_importance,rf,13,0.9150263798701298,0.8892045454545454,0.025821834415584388
1000,rf_importance,rf,14,0.9211140422077922,0.8660206980519481,0.055093344155844104
1000,rf_importance,rf,15,0.9184760551948051,0.906047077922078,0.012428977272727182
1000,rf_importance,rf,16,0.9234983766233766,0.9146712662337663,0.00882711038961037
1000,rf_importance,rf,17,0.8837763798701298,0.8282771915584416,0.05549918831168821
1000,rf_importance,rf,18,0.9138088474025974,0.8883421266233765,0.025466720779220853
1000,rf_importance,rf,19,0.9169034090909091,0.878804788961039,0.03809862012987009
1000,rf_importance,rf,20,0.9188818993506493,0.8925527597402597,0.02632913961038963
1000,rf_importance,rf,21,0.9291294642857143,0.8859070616883117,0.04322240259740262
1000,rf_importance,rf,22,0.8968648538961038,0.8825081168831169,0.014356737012986898
1000,rf_importance,rf,23,0.8925527597402597,0.8633319805194806,0.029220779220779147
1000,rf_importance,rf,24,0.9124391233766234,0.8775365259740259,0.03490259740259749
1000,rf_importance,rf,25,0.9241071428571428,0.9087357954545454,0.01537134740259738
1000,rf_importance,rf,26,0.9096489448051948,0.8520698051948052,0.05757913961038952
1000,rf_importance,rf,27,0.9214691558441558,0.8934659090909091,0.028003246753246724
1000,rf_importance,rf,28,0.9180194805194805,0.8665280032467533,0.05149147727272718
1000,rf_importance,rf,29,0.9186789772727272,0.8837256493506495,0.034953327922077726
5000,l1_logistic,logistic,0,0.9333400974025975,0.7418831168831168,0.19145698051948068
5000,l1_logistic,logistic,1,0.9189326298701299,0.8355316558441559,0.08340097402597402
5000,l1_logistic,logistic,2,0.9083806818181818,0.7677556818181819,0.1406249999999999
5000,l1_logistic,logistic,3,0.9085836038961039,0.677252435064935,0.2313311688311689
5000,l1_logistic,logistic,4,0.9130478896103896,0.7171266233766234,0.19592126623376627
5000,l1_logistic,logistic,5,0.9000608766233766,0.7902800324675325,0.1097808441558441
5000,l1_logistic,logistic,6,0.9232954545454546,0.7653206168831168,0.15797483766233777
5000,l1_logistic,logistic,7,0.9145698051948051,0.7071834415584416,0.20738636363636354
5000,l1_logistic,logistic,8,0.9188311688311688,0.7976866883116884,0.12114448051948035
5000,l1_logistic,logistic,9,0.9156858766233765,0.796773538961039,0.11891233766233755
5000,l1_logistic,logistic,10,0.9356737012987013,0.8109780844155845,0.12469561688311681
5000,l1_logistic,logistic,11,0.908989448051948,0.7349837662337663,0.17400568181818177
5000,l1_logistic,logistic,12,0.9126420454545454,0.7520292207792207,0.16061282467532467
5000,l1_logistic,logistic,13,0.9123376623376623,0.7204748376623377,0.19186282467532467
5000,l1_logistic,logistic,14,0.9043222402597403,0.7612621753246753,0.14306006493506496
5000,l1_logistic,logistic,15,0.9142654220779222,0.7834821428571429,0.13078327922077926
5000,l1_logistic,logistic,16,0.9392248376623378,0.7591314935064937,0.1800933441558441
5000,l1_logistic,logistic,17,0.9283685064935064,0.7672483766233766,0.1611201298701298
5000,l1_logistic,logistic,18,0.9195413961038962,0.8096590909090909,0.10988230519480524
5000,l1_logistic,logistic,19,0.9408482142857143,0.7566964285714285,0.1841517857142858
5000,l1_logistic,logistic,20,0.9094967532467534,0.8114853896103896,0.09801136363636376
5000,l1_logistic,logistic,21,0.9233969155844157,0.7620738636363636,0.16132305194805208
5000,l1_logistic,logistic,22,0.9173092532467533,0.7711038961038962,0.1462053571428571
5000,l1_logistic,logistic,23,0.8998579545454546,0.796875,0.10298295454545459
5000,l1_logistic,logistic,24,0.9371956168831169,0.7553774350649352,0.18181818181818177
5000,l1_logistic,logistic,25,0.911323051948052,0.7824675324675324,0.12885551948051954
5000,l1_logistic,logistic,26,0.9126420454545454,0.7712053571428572,0.1414366883116882
5000,l1_logistic,logistic,27,0.9023944805194805,0.7892654220779222,0.1131290584415583
5000,l1_logistic,logistic,28,0.9257305194805195,0.6986607142857143,0.22706980519480524
5000,l1_logistic,logistic,29,0.9234983766233765,0.7806412337662338,0.14285714285714268
5000,l1_logistic,rf,0,0.9091923701298702,0.8468445616883117,0.06234780844155852
5000,l1_logistic,rf,1,0.9160409902597403,0.8587662337662336,0.05727475649350666
5000,l1_logistic,rf,2,0.9139103084415585,0.8454748376623376,0.06843547077922096
5000,l1_logistic,rf,3,0.9122869318181819,0.7898741883116884,0.12241274350649345
5000,l1_logistic,rf,4,0.9063007305194806,0.8168628246753248,0.08943790584415579
5000,l1_logistic,rf,5,0.9229403409090909,0.8101663961038961,0.11277394480519487
5000,l1_logistic,rf,6,0.9108664772727273,0.8105215097402597,0.10034496753246758
5000,l1_logistic,rf,7,0.9024452110389611,0.7478693181818182,0.1545758928571429
5000,l1_logistic,rf,8,0.9167512175324676,0.8480113636363636,0.06873985389610393
5000,l1_logistic,rf,9,0.911525974025974,0.7862723214285713,0.12525365259740273
5000,l1_logistic,rf,10,0.915330762987013,0.8177759740259739,0.09755478896103909
5000,l1_logistic,rf,11,0.9106128246753247,0.7851055194805195,0.12550730519480513
5000,l1_logistic,rf,12,0.8978794642857143,0.7992593344155844,0.09862012987012991
5000,l1_logistic,rf,13,0.9031047077922078,0.7879464285714285,0.11515827922077926
5000,l1_logistic,rf,14,0.9046266233766235,0.788859577922078,0.11576704545454553
5000,l1_logistic,rf,15,0.913961038961039,0.8039265422077922,0.11003449675324672
5000,l1_logistic,rf,16,0.9250710227272726,0.8193486201298702,0.1057224025974024
5000,l1_logistic,rf,17,0.9189833603896104,0.8375101461038962,0.08147321428571419
5000,l1_logistic,rf,18,0.9071124188311689,0.8170657467532468,0.09004667207792205
5000,l1_logistic,rf,19,0.902445211038961,0.8002739448051949,0.10217126623376616
5000,l1_logistic,rf,20,0.9054383116883117,0.798346185064935,0.10709212662337664
5000,l1_logistic,rf,21,0.8929078733766234,0.7714590097402597,0.12144886363636365
5000,l1_logistic,rf,22,0.9151785714285714,0.8084415584415584,0.10673701298701299
5000,l1_logistic,rf,23,0.8904728084415585,0.8122463474025974,0.07822646103896114
5000,l1_logistic,rf,24,0.8983867694805194,0.782518262987013,0.11586850649350644
5000,l1_logistic,rf,25,0.9078733766233766,0.7971286525974027,0.1107447240259739
5000,l1_logistic,rf,26,0.873833198051948,0.8236099837662337,0.0502232142857143
5000,l1_logistic,rf,27,0.9138088474025974,0.8316761363636364,0.08213271103896103
5000,l1_logistic,rf,28,0.8954951298701299,0.8096590909090908,0.08583603896103909
5000,l1_logistic,rf,29,0.8948356331168831,0.8296469155844156,0.06518871753246747
5000,mutual_info,logistic,0,0.9215706168831169,0.7979910714285714,0.12357954545454553
5000,mutual_info,logistic,1,0.9284699675324677,0.8770292207792207,0.051440746753246946
5000,mutual_info,logistic,2,0.9267451298701299,0.833299512987013,0.09344561688311692
5000,mutual_info,logistic,3,0.9213676948051946,0.8217329545454546,0.09963474025974006
5000,mutual_info,logistic,4,0.9019886363636364,0.8292410714285714,0.07274756493506496
5000,mutual_info,logistic,5,0.9088879870129871,0.8237621753246753,0.08512581168831179
5000,mutual_info,logistic,6,0.9159902597402597,0.8363433441558442,0.0796469155844155
5000,mutual_info,logistic,7,0.9332386363636364,0.8140219155844156,0.11921672077922074
5000,mutual_info,logistic,8,0.927150974025974,0.856635551948052,0.07051542207792205
5000,mutual_info,logistic,9,0.9275568181818181,0.8385754870129871,0.088981331168831
5000,mutual_info,logistic,10,0.9292816558441559,0.8302556818181818,0.09902597402597413
5000,mutual_info,logistic,11,0.9118303571428572,0.835734577922078,0.07609577922077926
5000,mutual_info,logistic,12,0.9225852272727273,0.8142248376623377,0.10836038961038963
5000,mutual_info,logistic,13,0.9078733766233767,0.8401988636363636,0.0676745129870131
5000,mutual_info,logistic,14,0.8899147727272727,0.8347199675324676,0.05519480519480513
5000,mutual_info,logistic,15,0.9029017857142858,0.8158482142857143,0.08705357142857151
5000,mutual_info,logistic,16,0.9309050324675324,0.8408076298701298,0.09009740259740262
5000,mutual_info,logistic,17,0.9172077922077922,0.8563311688311689,0.06087662337662336
5000,mutual_info,logistic,18,0.9146712662337663,0.8270089285714286,0.08766233766233766
5000,mutual_info,logistic,19,0.9143668831168832,0.8558238636363636,0.05854301948051954
5000,mutual_info,logistic,20,0.9197443181818181,0.846286525974026,0.07345779220779214
5000,mutual_info,logistic,21,0.9120332792207791,0.8466923701298702,0.06534090909090895
5000,mutual_info,logistic,22,0.9155844155844156,0.8692167207792207,0.04636769480519487
5000,mutual_info,logistic,23,0.9148741883116883,0.8492288961038962,0.06564529220779214
5000,mutual_info,logistic,24,0.9380073051948052,0.8423295454545454,0.09567775974025983
5000,mutual_info,logistic,25,0.9314123376623377,0.8377637987012987,0.09364853896103897
5000,mutual_info,logistic,26,0.9147727272727273,0.8444602272727273,0.0703125
5000,mutual_info,logistic,27,0.9429788961038961,0.8624188311688312,0.08056006493506485
5000,mutual_info,logistic,28,0.9364853896103896,0.8347199675324675,0.10176542207792216
5000,mutual_info,logistic,29,0.9226866883116882,0.828023538961039,0.09466314935064923
5000,mutual_info,rf,0,0.9184760551948052,0.89453125,0.02394480519480524
5000,mutual_info,rf,1,0.9103084415584415,0.8607954545454545,0.04951298701298701
5000,mutual_info,rf,2,0.9066051136363636,0.8729200487012987,0.03368506493506496
5000,mutual_info,rf,3,0.9059456168831168,0.8967633928571428,0.009182224025974017
5000,mutual_info,rf,4,0.9029525162337662,0.8540482954545455,0.04890422077922063
5000,mutual_info,rf,5,0.911525974025974,0.8895596590909091,0.021966314935064957
5000,mutual_info,rf,6,0.9052353896103896,0.8911830357142857,0.01405235389610393
5000,mutual_info,rf,7,0.9240564123376623,0.9073660714285715,0.01669034090909083
5000,mutual_info,rf,8,0.8889508928571429,0.8689630681818182,0.019987824675324672
5000,mutual_info,rf,9,0.8877840909090908,0.8744926948051949,0.013291396103895958
5000,mutual_info,rf,10,0.9212155032467532,0.8806310876623378,0.04058441558441539
5000,mutual_info,rf,11,0.9017857142857143,0.8769277597402598,0.024857954545454475
5000,mutual_info,rf,12,0.9082284902597403,0.875202922077922,0.03302556818181823
5000,mutual_info,rf,13,0.8859070616883118,0.8530844155844156,0.03282264610389618
5000,mutual_info,rf,14,0.8842329545454545,0.8550629058441559,0.02917004870129858
5000,mutual_info,rf,15,0.9129971590909091,0.8830154220779222,0.029981737012986898
5000,mutual_info,rf,16,0.900974025974026,0.8831676136363636,0.017806412337662336
5000,mutual_info,rf,17,0.9274046266233766,0.8919439935064934,0.03546063311688319
5000,mutual_info,rf,18,0.9193384740259741,0.8898640422077922,0.02947443181818188
5000,mutual_info,rf,19,0.8933137175324676,0.8635856331168832,0.029728084415584388
5000,mutual_info,rf,20,0.9057934253246753,0.8960531655844156,0.009740259740259716
5000,mutual_info,rf,21,0.9047280844155844,0.8655641233766234,0.039163961038961026
5000,mutual_info,rf,22,0.9088372564935064,0.8864143668831169,0.022422889610389518
5000,mutual_info,rf,23,0.8985896915584415,0.8726663961038961,0.025923295454545414
5000,mutual_info,rf,24,0.9103084415584415,0.8938210227272727,0.016487418831168776
5000,mutual_info,rf,25,0.9024959415584415,0.8626217532467533,0.03987418831168821
5000,mutual_info,rf,26,0.9092938311688311,0.8863636363636364,0.02293019480519476
5000,mutual_info,rf,27,0.9133015422077922,0.8757609577922078,0.0375405844155845
5000,mutual_info,rf,28,0.8995028409090909,0.8359882305194805,0.06351461038961048
5000,mutual_info,rf,29,0.8963068181818182,0.8765219155844155,0.01978490259740273
5000,rf_importance,logistic,0,0.9221793831168832,0.8710430194805194,0.05113636363636376
5000,rf_importance,logistic,1,0.9247159090909092,0.859476461038961,0.06523944805194815
5000,rf_importance,logistic,2,0.9212662337662338,0.8660714285714285,0.05519480519480535
5000,rf_importance,logistic,3,0.9389204545454546,0.8534902597402597,0.08543019480519487
5000,rf_importance,logistic,4,0.9274553571428571,0.8336038961038962,0.09385146103896091
